월(Monthly),구분,시군구,LEVEL1,값,증감,증감율,구성비,누계,누계구성비
2015-01,서울,계,미분양현황,1497,1497,1497,0,0,0
2015-01,서울,종로구,미분양현황,211,211,211,0,0,0
2015-01,서울,중구,미분양현황,2,2,2,0,0,0
2015-01,서울,용산구,미분양현황,198,198,198,0,0,0
2015-01,서울,성동구,미분양현황,4,4,4,0,0,0
2015-01,서울,광진구,미분양현황,1,1,1,0,0,0
2015-01,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-01,서울,중랑구,미분양현황,3,3,3,0,0,0
2015-01,서울,성북구,미분양현황,169,169,169,0,0,0
2015-01,서울,강북구,미분양현황,3,3,3,0,0,0
2015-01,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-01,서울,노원구,미분양현황,5,5,5,0,0,0
2015-01,서울,은평구,미분양현황,2,2,2,0,0,0
2015-01,서울,서대문구,미분양현황,156,156,156,0,0,0
2015-01,서울,마포구,미분양현황,10,10,10,0,0,0
2015-01,서울,양천구,미분양현황,30,30,30,0,0,0
2015-01,서울,강서구,미분양현황,13,13,13,0,0,0
2015-01,서울,구로구,미분양현황,0,0,0,0,0,0
2015-01,서울,금천구,미분양현황,0,0,0,0,0,0
2015-01,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-01,서울,동작구,미분양현황,0,0,0,0,0,0
2015-01,서울,관악구,미분양현황,0,0,0,0,0,0
2015-01,서울,서초구,미분양현황,17,17,17,0,0,0
2015-01,서울,강남구,미분양현황,12,12,12,0,0,0
2015-01,서울,송파구,미분양현황,0,0,0,0,0,0
2015-01,서울,강동구,미분양현황,653,653,653,0,0,0
2013-01,서울,계,미분양현황,3415,3415,3415,0,0,0
2013-01,서울,종로구,미분양현황,27,27,27,0,0,0
2013-01,서울,중구,미분양현황,51,51,51,0,0,0
2013-01,서울,용산구,미분양현황,83,83,83,0,0,0
2013-01,서울,성동구,미분양현황,265,265,265,0,0,0
2013-01,서울,광진구,미분양현황,26,26,26,0,0,0
2013-01,서울,동대문구,미분양현황,26,26,26,0,0,0
2013-01,서울,중랑구,미분양현황,69,69,69,0,0,0
2013-01,서울,성북구,미분양현황,292,292,292,0,0,0
2013-01,서울,강북구,미분양현황,63,63,63,0,0,0
2013-01,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-01,서울,노원구,미분양현황,7,7,7,0,0,0
2013-01,서울,은평구,미분양현황,195,195,195,0,0,0
2013-01,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-01,서울,마포구,미분양현황,666,666,666,0,0,0
2013-01,서울,양천구,미분양현황,85,85,85,0,0,0
2013-01,서울,강서구,미분양현황,57,57,57,0,0,0
2013-01,서울,구로구,미분양현황,477,477,477,0,0,0
2013-01,서울,금천구,미분양현황,0,0,0,0,0,0
2013-01,서울,영등포구,미분양현황,256,256,256,0,0,0
2013-01,서울,동작구,미분양현황,214,214,214,0,0,0
2013-01,서울,관악구,미분양현황,0,0,0,0,0,0
2013-01,서울,서초구,미분양현황,80,80,80,0,0,0
2013-01,서울,강남구,미분양현황,7,7,7,0,0,0
2013-01,서울,송파구,미분양현황,60,60,60,0,0,0
2013-01,서울,강동구,미분양현황,321,321,321,0,0,0
2013-02,서울,계,미분양현황,3308,3308,3308,0,0,0
2013-02,서울,종로구,미분양현황,25,25,25,0,0,0
2013-02,서울,중구,미분양현황,57,57,57,0,0,0
2013-02,서울,용산구,미분양현황,83,83,83,0,0,0
2013-02,서울,성동구,미분양현황,243,243,243,0,0,0
2013-02,서울,광진구,미분양현황,26,26,26,0,0,0
2013-02,서울,동대문구,미분양현황,26,26,26,0,0,0
2013-02,서울,중랑구,미분양현황,69,69,69,0,0,0
2013-02,서울,성북구,미분양현황,269,269,269,0,0,0
2013-02,서울,강북구,미분양현황,63,63,63,0,0,0
2013-02,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-02,서울,노원구,미분양현황,7,7,7,0,0,0
2013-02,서울,은평구,미분양현황,178,178,178,0,0,0
2013-02,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-02,서울,마포구,미분양현황,666,666,666,0,0,0
2013-02,서울,양천구,미분양현황,85,85,85,0,0,0
2013-02,서울,강서구,미분양현황,57,57,57,0,0,0
2013-02,서울,구로구,미분양현황,454,454,454,0,0,0
2013-02,서울,금천구,미분양현황,0,0,0,0,0,0
2013-02,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-02,서울,동작구,미분양현황,194,194,194,0,0,0
2013-02,서울,관악구,미분양현황,0,0,0,0,0,0
2013-02,서울,서초구,미분양현황,79,79,79,0,0,0
2013-02,서울,강남구,미분양현황,7,7,7,0,0,0
2013-02,서울,송파구,미분양현황,52,52,52,0,0,0
2013-02,서울,강동구,미분양현황,325,325,325,0,0,0
2013-03,서울,계,미분양현황,3168,3168,3168,0,0,0
2013-03,서울,종로구,미분양현황,24,24,24,0,0,0
2013-03,서울,중구,미분양현황,57,57,57,0,0,0
2013-03,서울,용산구,미분양현황,83,83,83,0,0,0
2013-03,서울,성동구,미분양현황,192,192,192,0,0,0
2013-03,서울,광진구,미분양현황,20,20,20,0,0,0
2013-03,서울,동대문구,미분양현황,26,26,26,0,0,0
2013-03,서울,중랑구,미분양현황,55,55,55,0,0,0
2013-03,서울,성북구,미분양현황,268,268,268,0,0,0
2013-03,서울,강북구,미분양현황,63,63,63,0,0,0
2013-03,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-03,서울,노원구,미분양현황,7,7,7,0,0,0
2013-03,서울,은평구,미분양현황,153,153,153,0,0,0
2013-03,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-03,서울,마포구,미분양현황,666,666,666,0,0,0
2013-03,서울,양천구,미분양현황,84,84,84,0,0,0
2013-03,서울,강서구,미분양현황,57,57,57,0,0,0
2013-03,서울,구로구,미분양현황,442,442,442,0,0,0
2013-03,서울,금천구,미분양현황,0,0,0,0,0,0
2013-03,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-03,서울,동작구,미분양현황,172,172,172,0,0,0
2013-03,서울,관악구,미분양현황,0,0,0,0,0,0
2013-03,서울,서초구,미분양현황,77,77,77,0,0,0
2013-03,서울,강남구,미분양현황,0,0,0,0,0,0
2013-03,서울,송파구,미분양현황,51,51,51,0,0,0
2013-03,서울,강동구,미분양현황,328,328,328,0,0,0
2013-04,서울,계,미분양현황,3035,3035,3035,0,0,0
2013-04,서울,종로구,미분양현황,21,21,21,0,0,0
2013-04,서울,중구,미분양현황,57,57,57,0,0,0
2013-04,서울,용산구,미분양현황,83,83,83,0,0,0
2013-04,서울,성동구,미분양현황,166,166,166,0,0,0
2013-04,서울,광진구,미분양현황,20,20,20,0,0,0
2013-04,서울,동대문구,미분양현황,3,3,3,0,0,0
2013-04,서울,중랑구,미분양현황,55,55,55,0,0,0
2013-04,서울,성북구,미분양현황,225,225,225,0,0,0
2013-04,서울,강북구,미분양현황,63,63,63,0,0,0
2013-04,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-04,서울,노원구,미분양현황,7,7,7,0,0,0
2013-04,서울,은평구,미분양현황,130,130,130,0,0,0
2013-04,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-04,서울,마포구,미분양현황,709,709,709,0,0,0
2013-04,서울,양천구,미분양현황,84,84,84,0,0,0
2013-04,서울,강서구,미분양현황,57,57,57,0,0,0
2013-04,서울,구로구,미분양현황,422,422,422,0,0,0
2013-04,서울,금천구,미분양현황,0,0,0,0,0,0
2013-04,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-04,서울,동작구,미분양현황,160,160,160,0,0,0
2013-04,서울,관악구,미분양현황,0,0,0,0,0,0
2013-04,서울,서초구,미분양현황,75,75,75,0,0,0
2013-04,서울,강남구,미분양현황,0,0,0,0,0,0
2013-04,서울,송파구,미분양현황,51,51,51,0,0,0
2013-04,서울,강동구,미분양현황,304,304,304,0,0,0
2013-05,서울,계,미분양현황,2908,2908,2908,0,0,0
2013-05,서울,종로구,미분양현황,19,19,19,0,0,0
2013-05,서울,중구,미분양현황,57,57,57,0,0,0
2013-05,서울,용산구,미분양현황,83,83,83,0,0,0
2013-05,서울,성동구,미분양현황,142,142,142,0,0,0
2013-05,서울,광진구,미분양현황,20,20,20,0,0,0
2013-05,서울,동대문구,미분양현황,3,3,3,0,0,0
2013-05,서울,중랑구,미분양현황,55,55,55,0,0,0
2013-05,서울,성북구,미분양현황,225,225,225,0,0,0
2013-05,서울,강북구,미분양현황,62,62,62,0,0,0
2013-05,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-05,서울,노원구,미분양현황,7,7,7,0,0,0
2013-05,서울,은평구,미분양현황,107,107,107,0,0,0
2013-05,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-05,서울,마포구,미분양현황,709,709,709,0,0,0
2013-05,서울,양천구,미분양현황,76,76,76,0,0,0
2013-05,서울,강서구,미분양현황,56,56,56,0,0,0
2013-05,서울,구로구,미분양현황,412,412,412,0,0,0
2013-05,서울,금천구,미분양현황,0,0,0,0,0,0
2013-05,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-05,서울,동작구,미분양현황,150,150,150,0,0,0
2013-05,서울,관악구,미분양현황,0,0,0,0,0,0
2013-05,서울,서초구,미분양현황,73,73,73,0,0,0
2013-05,서울,강남구,미분양현황,0,0,0,0,0,0
2013-05,서울,송파구,미분양현황,51,51,51,0,0,0
2013-05,서울,강동구,미분양현황,258,258,258,0,0,0
2013-06,서울,계,미분양현황,2722,2722,2722,0,0,0
2013-06,서울,종로구,미분양현황,16,16,16,0,0,0
2013-06,서울,중구,미분양현황,34,34,34,0,0,0
2013-06,서울,용산구,미분양현황,83,83,83,0,0,0
2013-06,서울,성동구,미분양현황,131,131,131,0,0,0
2013-06,서울,광진구,미분양현황,16,16,16,0,0,0
2013-06,서울,동대문구,미분양현황,4,4,4,0,0,0
2013-06,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-06,서울,성북구,미분양현황,204,204,204,0,0,0
2013-06,서울,강북구,미분양현황,62,62,62,0,0,0
2013-06,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-06,서울,노원구,미분양현황,7,7,7,0,0,0
2013-06,서울,은평구,미분양현황,94,94,94,0,0,0
2013-06,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-06,서울,마포구,미분양현황,689,689,689,0,0,0
2013-06,서울,양천구,미분양현황,45,45,45,0,0,0
2013-06,서울,강서구,미분양현황,56,56,56,0,0,0
2013-06,서울,구로구,미분양현황,405,405,405,0,0,0
2013-06,서울,금천구,미분양현황,0,0,0,0,0,0
2013-06,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-06,서울,동작구,미분양현황,129,129,129,0,0,0
2013-06,서울,관악구,미분양현황,0,0,0,0,0,0
2013-06,서울,서초구,미분양현황,71,71,71,0,0,0
2013-06,서울,강남구,미분양현황,12,12,12,0,0,0
2013-06,서울,송파구,미분양현황,51,51,51,0,0,0
2013-06,서울,강동구,미분양현황,227,227,227,0,0,0
2013-07,서울,계,미분양현황,2581,2581,2581,0,0,0
2013-07,서울,종로구,미분양현황,8,8,8,0,0,0
2013-07,서울,중구,미분양현황,31,31,31,0,0,0
2013-07,서울,용산구,미분양현황,83,83,83,0,0,0
2013-07,서울,성동구,미분양현황,127,127,127,0,0,0
2013-07,서울,광진구,미분양현황,15,15,15,0,0,0
2013-07,서울,동대문구,미분양현황,4,4,4,0,0,0
2013-07,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-07,서울,성북구,미분양현황,197,197,197,0,0,0
2013-07,서울,강북구,미분양현황,62,62,62,0,0,0
2013-07,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-07,서울,노원구,미분양현황,7,7,7,0,0,0
2013-07,서울,은평구,미분양현황,83,83,83,0,0,0
2013-07,서울,서대문구,미분양현황,88,88,88,0,0,0
2013-07,서울,마포구,미분양현황,645,645,645,0,0,0
2013-07,서울,양천구,미분양현황,45,45,45,0,0,0
2013-07,서울,강서구,미분양현황,56,56,56,0,0,0
2013-07,서울,구로구,미분양현황,397,397,397,0,0,0
2013-07,서울,금천구,미분양현황,0,0,0,0,0,0
2013-07,서울,영등포구,미분양현황,255,255,255,0,0,0
2013-07,서울,동작구,미분양현황,108,108,108,0,0,0
2013-07,서울,관악구,미분양현황,0,0,0,0,0,0
2013-07,서울,서초구,미분양현황,70,70,70,0,0,0
2013-07,서울,강남구,미분양현황,11,11,11,0,0,0
2013-07,서울,송파구,미분양현황,51,51,51,0,0,0
2013-07,서울,강동구,미분양현황,195,195,195,0,0,0
2013-08,서울,계,미분양현황,3970,3970,3970,0,0,0
2013-08,서울,종로구,미분양현황,90,90,90,0,0,0
2013-08,서울,중구,미분양현황,31,31,31,0,0,0
2013-08,서울,용산구,미분양현황,83,83,83,0,0,0
2013-08,서울,성동구,미분양현황,123,123,123,0,0,0
2013-08,서울,광진구,미분양현황,15,15,15,0,0,0
2013-08,서울,동대문구,미분양현황,4,4,4,0,0,0
2013-08,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-08,서울,성북구,미분양현황,185,185,185,0,0,0
2013-08,서울,강북구,미분양현황,62,62,62,0,0,0
2013-08,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-08,서울,노원구,미분양현황,7,7,7,0,0,0
2013-08,서울,은평구,미분양현황,75,75,75,0,0,0
2013-08,서울,서대문구,미분양현황,1536,1536,1536,0,0,0
2013-08,서울,마포구,미분양현황,600,600,600,0,0,0
2013-08,서울,양천구,미분양현황,45,45,45,0,0,0
2013-08,서울,강서구,미분양현황,56,56,56,0,0,0
2013-08,서울,구로구,미분양현황,384,384,384,0,0,0
2013-08,서울,금천구,미분양현황,0,0,0,0,0,0
2013-08,서울,영등포구,미분양현황,179,179,179,0,0,0
2013-08,서울,동작구,미분양현황,145,145,145,0,0,0
2013-08,서울,관악구,미분양현황,0,0,0,0,0,0
2013-08,서울,서초구,미분양현황,68,68,68,0,0,0
2013-08,서울,강남구,미분양현황,8,8,8,0,0,0
2013-08,서울,송파구,미분양현황,51,51,51,0,0,0
2013-08,서울,강동구,미분양현황,180,180,180,0,0,0
2013-09,서울,계,미분양현황,4331,4331,4331,0,0,0
2013-09,서울,종로구,미분양현황,69,69,69,0,0,0
2013-09,서울,중구,미분양현황,27,27,27,0,0,0
2013-09,서울,용산구,미분양현황,83,83,83,0,0,0
2013-09,서울,성동구,미분양현황,565,565,565,0,0,0
2013-09,서울,광진구,미분양현황,10,10,10,0,0,0
2013-09,서울,동대문구,미분양현황,4,4,4,0,0,0
2013-09,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-09,서울,성북구,미분양현황,172,172,172,0,0,0
2013-09,서울,강북구,미분양현황,62,62,62,0,0,0
2013-09,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-09,서울,노원구,미분양현황,7,7,7,0,0,0
2013-09,서울,은평구,미분양현황,59,59,59,0,0,0
2013-09,서울,서대문구,미분양현황,1536,1536,1536,0,0,0
2013-09,서울,마포구,미분양현황,709,709,709,0,0,0
2013-09,서울,양천구,미분양현황,35,35,35,0,0,0
2013-09,서울,강서구,미분양현황,56,56,56,0,0,0
2013-09,서울,구로구,미분양현황,319,319,319,0,0,0
2013-09,서울,금천구,미분양현황,0,0,0,0,0,0
2013-09,서울,영등포구,미분양현황,179,179,179,0,0,0
2013-09,서울,동작구,미분양현황,103,103,103,0,0,0
2013-09,서울,관악구,미분양현황,0,0,0,0,0,0
2013-09,서울,서초구,미분양현황,68,68,68,0,0,0
2013-09,서울,강남구,미분양현황,8,8,8,0,0,0
2013-09,서울,송파구,미분양현황,51,51,51,0,0,0
2013-09,서울,강동구,미분양현황,166,166,166,0,0,0
2013-10,서울,계,미분양현황,3808,3808,3808,0,0,0
2013-10,서울,종로구,미분양현황,52,52,52,0,0,0
2013-10,서울,중구,미분양현황,27,27,27,0,0,0
2013-10,서울,용산구,미분양현황,83,83,83,0,0,0
2013-10,서울,성동구,미분양현황,437,437,437,0,0,0
2013-10,서울,광진구,미분양현황,8,8,8,0,0,0
2013-10,서울,동대문구,미분양현황,2,2,2,0,0,0
2013-10,서울,중랑구,미분양현황,43,43,43,0,0,0
2013-10,서울,성북구,미분양현황,146,146,146,0,0,0
2013-10,서울,강북구,미분양현황,62,62,62,0,0,0
2013-10,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-10,서울,노원구,미분양현황,7,7,7,0,0,0
2013-10,서울,은평구,미분양현황,36,36,36,0,0,0
2013-10,서울,서대문구,미분양현황,1456,1456,1456,0,0,0
2013-10,서울,마포구,미분양현황,669,669,669,0,0,0
2013-10,서울,양천구,미분양현황,34,34,34,0,0,0
2013-10,서울,강서구,미분양현황,56,56,56,0,0,0
2013-10,서울,구로구,미분양현황,198,198,198,0,0,0
2013-10,서울,금천구,미분양현황,0,0,0,0,0,0
2013-10,서울,영등포구,미분양현황,142,142,142,0,0,0
2013-10,서울,동작구,미분양현황,70,70,70,0,0,0
2013-10,서울,관악구,미분양현황,0,0,0,0,0,0
2013-10,서울,서초구,미분양현황,65,65,65,0,0,0
2013-10,서울,강남구,미분양현황,7,7,7,0,0,0
2013-10,서울,송파구,미분양현황,51,51,51,0,0,0
2013-10,서울,강동구,미분양현황,157,157,157,0,0,0
2013-11,서울,계,미분양현황,3568,3568,3568,0,0,0
2013-11,서울,종로구,미분양현황,47,47,47,0,0,0
2013-11,서울,중구,미분양현황,27,27,27,0,0,0
2013-11,서울,용산구,미분양현황,83,83,83,0,0,0
2013-11,서울,성동구,미분양현황,279,279,279,0,0,0
2013-11,서울,광진구,미분양현황,8,8,8,0,0,0
2013-11,서울,동대문구,미분양현황,2,2,2,0,0,0
2013-11,서울,중랑구,미분양현황,89,89,89,0,0,0
2013-11,서울,성북구,미분양현황,113,113,113,0,0,0
2013-11,서울,강북구,미분양현황,62,62,62,0,0,0
2013-11,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-11,서울,노원구,미분양현황,7,7,7,0,0,0
2013-11,서울,은평구,미분양현황,24,24,24,0,0,0
2013-11,서울,서대문구,미분양현황,1456,1456,1456,0,0,0
2013-11,서울,마포구,미분양현황,626,626,626,0,0,0
2013-11,서울,양천구,미분양현황,33,33,33,0,0,0
2013-11,서울,강서구,미분양현황,56,56,56,0,0,0
2013-11,서울,구로구,미분양현황,177,177,177,0,0,0
2013-11,서울,금천구,미분양현황,0,0,0,0,0,0
2013-11,서울,영등포구,미분양현황,131,131,131,0,0,0
2013-11,서울,동작구,미분양현황,83,83,83,0,0,0
2013-11,서울,관악구,미분양현황,0,0,0,0,0,0
2013-11,서울,서초구,미분양현황,62,62,62,0,0,0
2013-11,서울,강남구,미분양현황,7,7,7,0,0,0
2013-11,서울,송파구,미분양현황,51,51,51,0,0,0
2013-11,서울,강동구,미분양현황,145,145,145,0,0,0
2013-12,서울,계,미분양현황,3157,3157,3157,0,0,0
2013-12,서울,종로구,미분양현황,32,32,32,0,0,0
2013-12,서울,중구,미분양현황,27,27,27,0,0,0
2013-12,서울,용산구,미분양현황,83,83,83,0,0,0
2013-12,서울,성동구,미분양현황,203,203,203,0,0,0
2013-12,서울,광진구,미분양현황,7,7,7,0,0,0
2013-12,서울,동대문구,미분양현황,2,2,2,0,0,0
2013-12,서울,중랑구,미분양현황,89,89,89,0,0,0
2013-12,서울,성북구,미분양현황,82,82,82,0,0,0
2013-12,서울,강북구,미분양현황,62,62,62,0,0,0
2013-12,서울,도봉구,미분양현황,0,0,0,0,0,0
2013-12,서울,노원구,미분양현황,7,7,7,0,0,0
2013-12,서울,은평구,미분양현황,20,20,20,0,0,0
2013-12,서울,서대문구,미분양현황,1252,1252,1252,0,0,0
2013-12,서울,마포구,미분양현황,597,597,597,0,0,0
2013-12,서울,양천구,미분양현황,43,43,43,0,0,0
2013-12,서울,강서구,미분양현황,56,56,56,0,0,0
2013-12,서울,구로구,미분양현황,155,155,155,0,0,0
2013-12,서울,금천구,미분양현황,0,0,0,0,0,0
2013-12,서울,영등포구,미분양현황,131,131,131,0,0,0
2013-12,서울,동작구,미분양현황,64,64,64,0,0,0
2013-12,서울,관악구,미분양현황,0,0,0,0,0,0
2013-12,서울,서초구,미분양현황,57,57,57,0,0,0
2013-12,서울,강남구,미분양현황,1,1,1,0,0,0
2013-12,서울,송파구,미분양현황,51,51,51,0,0,0
2013-12,서울,강동구,미분양현황,136,136,136,0,0,0
2014-01,서울,계,미분양현황,2905,2905,2905,0,0,0
2014-01,서울,종로구,미분양현황,28,28,28,0,0,0
2014-01,서울,중구,미분양현황,27,27,27,0,0,0
2014-01,서울,용산구,미분양현황,83,83,83,0,0,0
2014-01,서울,성동구,미분양현황,170,170,170,0,0,0
2014-01,서울,광진구,미분양현황,6,6,6,0,0,0
2014-01,서울,동대문구,미분양현황,2,2,2,0,0,0
2014-01,서울,중랑구,미분양현황,82,82,82,0,0,0
2014-01,서울,성북구,미분양현황,82,82,82,0,0,0
2014-01,서울,강북구,미분양현황,62,62,62,0,0,0
2014-01,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-01,서울,노원구,미분양현황,7,7,7,0,0,0
2014-01,서울,은평구,미분양현황,20,20,20,0,0,0
2014-01,서울,서대문구,미분양현황,1252,1252,1252,0,0,0
2014-01,서울,마포구,미분양현황,493,493,493,0,0,0
2014-01,서울,양천구,미분양현황,43,43,43,0,0,0
2014-01,서울,강서구,미분양현황,56,56,56,0,0,0
2014-01,서울,구로구,미분양현황,146,146,146,0,0,0
2014-01,서울,금천구,미분양현황,0,0,0,0,0,0
2014-01,서울,영등포구,미분양현황,73,73,73,0,0,0
2014-01,서울,동작구,미분양현황,40,40,40,0,0,0
2014-01,서울,관악구,미분양현황,0,0,0,0,0,0
2014-01,서울,서초구,미분양현황,54,54,54,0,0,0
2014-01,서울,강남구,미분양현황,1,1,1,0,0,0
2014-01,서울,송파구,미분양현황,52,52,52,0,0,0
2014-01,서울,강동구,미분양현황,126,126,126,0,0,0
2014-02,서울,계,미분양현황,2734,2734,2734,0,0,0
2014-02,서울,종로구,미분양현황,20,20,20,0,0,0
2014-02,서울,중구,미분양현황,27,27,27,0,0,0
2014-02,서울,용산구,미분양현황,95,95,95,0,0,0
2014-02,서울,성동구,미분양현황,135,135,135,0,0,0
2014-02,서울,광진구,미분양현황,6,6,6,0,0,0
2014-02,서울,동대문구,미분양현황,2,2,2,0,0,0
2014-02,서울,중랑구,미분양현황,72,72,72,0,0,0
2014-02,서울,성북구,미분양현황,77,77,77,0,0,0
2014-02,서울,강북구,미분양현황,48,48,48,0,0,0
2014-02,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-02,서울,노원구,미분양현황,7,7,7,0,0,0
2014-02,서울,은평구,미분양현황,11,11,11,0,0,0
2014-02,서울,서대문구,미분양현황,1233,1233,1233,0,0,0
2014-02,서울,마포구,미분양현황,453,453,453,0,0,0
2014-02,서울,양천구,미분양현황,35,35,35,0,0,0
2014-02,서울,강서구,미분양현황,56,56,56,0,0,0
2014-02,서울,구로구,미분양현황,126,126,126,0,0,0
2014-02,서울,금천구,미분양현황,0,0,0,0,0,0
2014-02,서울,영등포구,미분양현황,73,73,73,0,0,0
2014-02,서울,동작구,미분양현황,31,31,31,0,0,0
2014-02,서울,관악구,미분양현황,0,0,0,0,0,0
2014-02,서울,서초구,미분양현황,54,54,54,0,0,0
2014-02,서울,강남구,미분양현황,1,1,1,0,0,0
2014-02,서울,송파구,미분양현황,52,52,52,0,0,0
2014-02,서울,강동구,미분양현황,120,120,120,0,0,0
2014-03,서울,계,미분양현황,2259,2259,2259,0,0,0
2014-03,서울,종로구,미분양현황,15,15,15,0,0,0
2014-03,서울,중구,미분양현황,27,27,27,0,0,0
2014-03,서울,용산구,미분양현황,95,95,95,0,0,0
2014-03,서울,성동구,미분양현황,111,111,111,0,0,0
2014-03,서울,광진구,미분양현황,6,6,6,0,0,0
2014-03,서울,동대문구,미분양현황,0,0,0,0,0,0
2014-03,서울,중랑구,미분양현황,68,68,68,0,0,0
2014-03,서울,성북구,미분양현황,77,77,77,0,0,0
2014-03,서울,강북구,미분양현황,48,48,48,0,0,0
2014-03,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-03,서울,노원구,미분양현황,7,7,7,0,0,0
2014-03,서울,은평구,미분양현황,9,9,9,0,0,0
2014-03,서울,서대문구,미분양현황,926,926,926,0,0,0
2014-03,서울,마포구,미분양현황,362,362,362,0,0,0
2014-03,서울,양천구,미분양현황,34,34,34,0,0,0
2014-03,서울,강서구,미분양현황,56,56,56,0,0,0
2014-03,서울,구로구,미분양현황,112,112,112,0,0,0
2014-03,서울,금천구,미분양현황,0,0,0,0,0,0
2014-03,서울,영등포구,미분양현황,73,73,73,0,0,0
2014-03,서울,동작구,미분양현황,13,13,13,0,0,0
2014-03,서울,관악구,미분양현황,0,0,0,0,0,0
2014-03,서울,서초구,미분양현황,54,54,54,0,0,0
2014-03,서울,강남구,미분양현황,1,1,1,0,0,0
2014-03,서울,송파구,미분양현황,51,51,51,0,0,0
2014-03,서울,강동구,미분양현황,114,114,114,0,0,0
2014-04,서울,계,미분양현황,2185,2185,2185,0,0,0
2014-04,서울,종로구,미분양현황,14,14,14,0,0,0
2014-04,서울,중구,미분양현황,12,12,12,0,0,0
2014-04,서울,용산구,미분양현황,86,86,86,0,0,0
2014-04,서울,성동구,미분양현황,100,100,100,0,0,0
2014-04,서울,광진구,미분양현황,5,5,5,0,0,0
2014-04,서울,동대문구,미분양현황,0,0,0,0,0,0
2014-04,서울,중랑구,미분양현황,61,61,61,0,0,0
2014-04,서울,성북구,미분양현황,205,205,205,0,0,0
2014-04,서울,강북구,미분양현황,48,48,48,0,0,0
2014-04,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-04,서울,노원구,미분양현황,7,7,7,0,0,0
2014-04,서울,은평구,미분양현황,7,7,7,0,0,0
2014-04,서울,서대문구,미분양현황,918,918,918,0,0,0
2014-04,서울,마포구,미분양현황,293,293,293,0,0,0
2014-04,서울,양천구,미분양현황,33,33,33,0,0,0
2014-04,서울,강서구,미분양현황,56,56,56,0,0,0
2014-04,서울,구로구,미분양현황,102,102,102,0,0,0
2014-04,서울,금천구,미분양현황,0,0,0,0,0,0
2014-04,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-04,서울,동작구,미분양현황,1,1,1,0,0,0
2014-04,서울,관악구,미분양현황,0,0,0,0,0,0
2014-04,서울,서초구,미분양현황,54,54,54,0,0,0
2014-04,서울,강남구,미분양현황,0,0,0,0,0,0
2014-04,서울,송파구,미분양현황,51,51,51,0,0,0
2014-04,서울,강동구,미분양현황,103,103,103,0,0,0
2014-05,서울,계,미분양현황,2241,2241,2241,0,0,0
2014-05,서울,종로구,미분양현황,11,11,11,0,0,0
2014-05,서울,중구,미분양현황,11,11,11,0,0,0
2014-05,서울,용산구,미분양현황,86,86,86,0,0,0
2014-05,서울,성동구,미분양현황,99,99,99,0,0,0
2014-05,서울,광진구,미분양현황,3,3,3,0,0,0
2014-05,서울,동대문구,미분양현황,11,11,11,0,0,0
2014-05,서울,중랑구,미분양현황,47,47,47,0,0,0
2014-05,서울,성북구,미분양현황,198,198,198,0,0,0
2014-05,서울,강북구,미분양현황,48,48,48,0,0,0
2014-05,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-05,서울,노원구,미분양현황,7,7,7,0,0,0
2014-05,서울,은평구,미분양현황,5,5,5,0,0,0
2014-05,서울,서대문구,미분양현황,918,918,918,0,0,0
2014-05,서울,마포구,미분양현황,293,293,293,0,0,0
2014-05,서울,양천구,미분양현황,30,30,30,0,0,0
2014-05,서울,강서구,미분양현황,56,56,56,0,0,0
2014-05,서울,구로구,미분양현황,95,95,95,0,0,0
2014-05,서울,금천구,미분양현황,0,0,0,0,0,0
