시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 김해시 대성동,413-4,413,4,홍익,73.71,201211,16,"11,700",3,1990,구지로112번길 14-12
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.49,201211,3,"12,800",12,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.72,201211,13,"12,900",2,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.49,201211,14,"13,000",19,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.49,201211,19,"12,800",15,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.74,201211,19,"13,350",10,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.49,201211,23,"13,300",13,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,51.49,201211,23,"14,000",7,2002,계동로102번길 9
경상남도 김해시 대청동,321-1,321,1,갑오마을2단지주공2,59.64,201211,24,"15,500",13,2002,계동로102번길 9
경상남도 김해시 대청동,321-4,321,4,갑오마을3단지대동,106.63,201211,5,"20,000",11,2000,계동로102번길 17-27
경상남도 김해시 대청동,321-4,321,4,갑오마을3단지대동,106.63,201211,15,"19,000",4,2000,계동로102번길 17-27
경상남도 김해시 대청동,321-4,321,4,갑오마을3단지대동,126.48,201211,19,"19,000",4,2000,계동로102번길 17-27
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,1,"18,500",15,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,3,"16,200",6,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,5,"15,000",12,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,7,"16,550",16,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,12,"16,300",4,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,14,"16,700",17,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,15,"17,100",10,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,21,"16,650",6,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,22,"16,300",4,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,23,"17,500",16,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,23,"17,200",11,2002,계동로102번길 24
경상남도 김해시 대청동,333-3,333,3,갑오마을4단지부영8차,80.7474,201211,30,"16,000",15,2002,계동로102번길 24
경상남도 김해시 대청동,333-6,333,6,갑오마을5단지부영6차,80.7474,201211,23,"14,700",14,2002,계동로 86
경상남도 김해시 대청동,333-6,333,6,갑오마을5단지부영6차,80.7474,201211,30,"17,200",11,2002,계동로 86
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,6,"17,000",7,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,6,"16,700",6,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,9,"20,000",8,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,19,"19,000",11,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,25,"16,600",8,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,28,"16,800",12,2002,계동로 76-56
경상남도 김해시 대청동,334-4,334,4,갑오마을6단지부영9차,80.7474,201211,30,"16,600",15,2002,계동로 76-56
경상남도 김해시 대청동,320-2,320,2,갑오마을8단지대우푸르지오2차,126.346,201211,14,"28,600",11,2005,반룡로 11
경상남도 김해시 대청동,320-2,320,2,갑오마을8단지대우푸르지오2차,126.346,201211,21,"30,000",7,2005,반룡로 11
경상남도 김해시 대청동,319-5,319,5,갑오마을9단지푸르지오,121.012,201211,1,"28,500",21,2005,반룡로 65
경상남도 김해시 대청동,319-5,319,5,갑오마을9단지푸르지오,128.7232,201211,3,"30,700",16,2005,반룡로 65
경상남도 김해시 대청동,319-5,319,5,갑오마을9단지푸르지오,102.0989,201211,13,"24,000",10,2005,반룡로 65
경상남도 김해시 동상동,497-7,497,7,영곡플러스빌,84.96,201211,9,"13,400",5,2003,가야로521번길 5-5
경상남도 김해시 동상동,495-7,495,7,한덕타워,59.73,201211,26,"11,000",24,1994,가야로515번길 7
경상남도 김해시 무계동,110-3,110,3,백조,84.48,201211,24,"13,500",11,1991,장유로307번길 39-12
경상남도 김해시 무계동,199,199,0,삼진민정,84.66,201211,16,"12,000",10,1991,장유로301번길 22-7
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,6,"13,100",20,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.9,201211,7,"13,000",10,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,9,"13,500",14,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.9,201211,12,"13,400",6,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,22,"12,000",12,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.9,201211,23,"13,500",18,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,23,"13,900",5,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,23,"13,800",18,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,24,"13,550",14,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,24,"14,400",17,2000,금관대로599번길 11
경상남도 김해시 무계동,156-5,156,5,석봉마을10단지대동1,59.88,201211,30,"12,000",22,2000,금관대로599번길 11
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,2,"8,000",16,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,7,"8,000",17,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,8,"7,950",5,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,8,"7,628",16,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,9,"7,628",17,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,9,"9,500",8,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,10,"7,628",11,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,11,"8,100",7,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,12,"7,950",14,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,13,"10,000",15,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,13,"7,159",1,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,14,"10,200",6,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,14,"8,300",13,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,14,"7,900",4,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,15,"7,700",8,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,15,"10,000",13,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,16,"8,300",11,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,19,"8,000",7,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,20,"8,000",19,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,21,"7,159",1,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,21,"7,628",4,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,21,"10,000",19,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,21,"7,628",20,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,22,"11,000",12,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,22,"7,628",8,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,23,"7,628",10,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,23,"7,286",2,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,23,"7,159",1,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,23,"10,500",15,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,23,"7,628",5,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,25,"10,200",5,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,26,"8,030",18,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,26,"7,628",9,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"7,628",6,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"7,900",20,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"10,100",8,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"13,000",2,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"7,630",2,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"7,628",20,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,27,"7,628",11,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"10,400",10,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"7,628",10,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"7,628",8,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"7,628",11,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"7,628",7,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"9,900",19,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,28,"7,628",9,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,29,"7,628",4,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,29,"7,628",7,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,29,"7,700",14,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,359",3,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,628",6,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,286",2,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,628",14,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,628",11,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,628",7,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,628",20,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,286",2,2002,금관대로599번길 27
경상남도 김해시 무계동,156-1,156,1,석봉마을9단지부영5차,47.382,201211,30,"7,500",1,2002,금관대로599번길 27
경상남도 김해시 무계동,288-2,288,2,장유the#,84.9978,201211,1,"20,900",12,2007,장유로288번길 15
경상남도 김해시 봉황동,455-2,455,2,광남백조맨션(1동),113.11,201211,30,"18,000",7,1988,가야의길 98-18
경상남도 김해시 봉황동,447-1,447,1,광남백조맨션(4동5동),72.84,201211,2,"13,200",10,1989,가야의길 98-33
경상남도 김해시 봉황동,126,126,0,그린,56.51,201211,30,"7,300",3,1986,가야의길 34
경상남도 김해시 봉황동,119-2,119,2,성산맨션,72.46,201211,30,"8,770",4,1990,김해대로2283번길 23
경상남도 김해시 봉황동,119-2,119,2,성산맨션,73.27,201211,30,"9,500",4,1990,김해대로2283번길 23
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,84.78,201211,5,"17,000",2,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,84.82,201211,7,"16,500",25,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,84.82,201211,12,"16,700",20,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,73.15,201211,22,"14,900",1,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,73.15,201211,24,"15,800",6,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,73.15,201211,28,"15,500",18,2000,월산로 82-62
경상남도 김해시 부곡동,1157-1,1157,1,석봉마을1단지대동2,84.78,201211,29,"16,000",1,2000,월산로 82-62
경상남도 김해시 부곡동,1157-6,1157,6,석봉마을3단지대동피렌체(30-7),127.2109,201211,29,"31,600",22,2004,월산로 62
경상남도 김해시 부곡동,1162-3,1162,3,석봉마을5단지대동3,145.515,201211,23,"23,000",7,2000,월산로 10
경상남도 김해시 부곡동,1162-3,1162,3,석봉마을5단지대동3,145.515,201211,28,"24,000",6,2000,월산로 10
경상남도 김해시 부곡동,1162,1162,0,석봉마을6단지대동4,145.515,201211,5,"25,900",12,2000,월산로 26
경상남도 김해시 부곡동,1162,1162,0,석봉마을6단지대동4,122.39,201211,7,"22,000",4,2000,월산로 26
경상남도 김해시 부곡동,1162,1162,0,석봉마을6단지대동4,126.48,201211,8,"22,300",11,2000,월산로 26
경상남도 김해시 부곡동,1162,1162,0,석봉마을6단지대동4,122.39,201211,15,"23,600",12,2000,월산로 26
경상남도 김해시 부곡동,806-9,806,9,월산마을10단지에스케이뷰,90.0715,201211,11,"22,000",18,2005,월산로 112-34
경상남도 김해시 부곡동,806-9,806,9,월산마을10단지에스케이뷰,90.0715,201211,23,"22,000",15,2005,월산로 112-34
경상남도 김해시 부곡동,806-9,806,9,월산마을10단지에스케이뷰,90.0715,201211,29,"19,000",6,2005,월산로 112-34
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,2,"11,777",14,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,3,"11,777",7,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,3,"11,777",5,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",9,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",12,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",13,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",4,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,541",1,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",13,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,5,"11,777",12,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",3,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",3,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",4,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",6,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,541",1,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",5,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",11,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",10,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,6,"11,777",13,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,659",2,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",6,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",14,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,659",2,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",14,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",13,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",4,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",8,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",4,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,541",1,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,7,"11,777",11,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",8,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",5,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",6,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",3,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,659",2,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",14,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",9,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",10,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,659",2,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",10,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,8,"11,777",14,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,541",1,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",8,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",11,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",3,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",6,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",11,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",9,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",5,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,9,"11,777",7,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,10,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,10,"11,777",15,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,10,"11,777",12,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,15,"15,600",11,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,17,"13,000",10,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,19,"13,000",3,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,21,"13,000",7,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,23,"11,777",5,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,28,"14,000",1,2001,월산로 82-55
경상남도 김해시 부곡동,806-3,806,3,월산마을12단지부영2차,80.7474,201211,29,"14,400",4,2001,월산로 82-55
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,75.1787,201211,1,"19,000",13,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,10,"22,300",17,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,10,"21,400",16,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,75.1787,201211,10,"20,300",10,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,75.1787,201211,13,"19,300",15,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,75.1787,201211,15,"20,400",6,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,16,"21,500",9,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,18,"22,200",16,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,21,"21,500",7,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,75.1787,201211,27,"20,400",11,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,28,"21,200",3,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,30,"22,500",10,2004,월산로 82-15
경상남도 김해시 부곡동,806-6,806,6,월산마을13단지푸르지오1차,84.9292,201211,30,"22,000",5,2004,월산로 82-15
경상남도 김해시 부곡동,802-2,802,2,월산마을5단지두산위브,84.9131,201211,15,"19,200",3,2004,월산로 112-55
경상남도 김해시 부곡동,802-2,802,2,월산마을5단지두산위브,84.9131,201211,22,"18,000",2,2004,월산로 112-55
경상남도 김해시 부곡동,802-2,802,2,월산마을5단지두산위브,84.9131,201211,27,"19,000",5,2004,월산로 112-55
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,12,"15,400",7,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,21,"16,000",8,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,22,"11,751",5,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,22,"11,751",11,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,25,"12,500",3,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,27,"11,751",11,2001,월산로 120
경상남도 김해시 부곡동,802-7,802,7,월산마을6단지부영1차,80.7474,201211,28,"16,000",10,2001,월산로 120
경상남도 김해시 부곡동,803-2,803,2,월산마을7단지주공4차,59.73,201211,4,"13,000",14,2004,월산로 119
경상남도 김해시 부곡동,803-2,803,2,월산마을7단지주공4차,59.73,201211,7,"14,000",6,2004,월산로 119
